key;EID;title;authors;year;venue;type;url;ee;pages;volume;number;publisher;isbn;doi
journals/jss/HanLWSM12;2-s2.0-84861344566;Adaptive co-scheduling for periodic application and update transactions in real-time database systems.;Song Han , Kam-yiu Lam, Jiantao Wang, Sang Hyuk Son, Aloysius K. Mok;2012;J. Syst. Softw.;Journal Articles;https://dblp.org/rec/journals/jss/HanLWSM12;https://doi.org/10.1016/j.jss.2012.03.055;1729-1743;85;8;;;10.1016/J.JSS.2012.03.055
journals/jss/OvereemSJB21;2-s2.0-85104285415;An empirical characterization of event sourced systems and their schema evolution - Lessons from industry.;Michiel Overeem, Marten Spoor, Slinger Jansen, Sjaak Brinkkemper;2021;J. Syst. Softw.;Journal Articles;https://dblp.org/rec/journals/jss/OvereemSJB21;https://doi.org/10.1016/j.jss.2021.110970;110970;178;;;;10.1016/J.JSS.2021.110970
journals/jss/RamosVidalACLPP25;2-s2.0-85211229375;SPL-DB-Sync: Seamless database transformation during feature-driven changes.;Delfina Ramos-Vidal, Wesley K. G. Assunção, Alejandro Cortiñas , Miguel R. Luaces, Oscar Pedreira, Ángeles Saavedra Places;2025;J. Syst. Softw.;Journal Articles;https://dblp.org/rec/journals/jss/RamosVidalACLPP25;https://doi.org/10.1016/j.jss.2024.112285;112285;222;;;;10.1016/J.JSS.2024.112285
journals/jss/SuarezOteroMCT23;2-s2.0-85160005806;CoDEvo: Column family database evolution using model transformations.;Pablo Suárez-Otero, Michael J. Mior, María José Suárez-Cabal, Javier Tuya;2023;J. Syst. Softw.;Journal Articles;https://dblp.org/rec/journals/jss/SuarezOteroMCT23;https://doi.org/10.1016/j.jss.2023.111743;111743;203;;;;10.1016/J.JSS.2023.111743
journals/jstsp/LiuYWFW23;2-s2.0-85166776322;A Quality-of-Experience Database for Adaptive Omnidirectional Video Streaming.;Xuelin Liu, Jiebin Yan, Zheng Wan, Yuming Fang, Zhou Wang;2023;IEEE J. Sel. Top. Signal Process.;Journal Articles;https://dblp.org/rec/journals/jstsp/LiuYWFW23;https://doi.org/10.1109/JSTSP.2023.3300529;949-963;17;5;;;10.1109/JSTSP.2023.3300529
journals/jvcir/PandeyKY15;2-s2.0-84927939849;An effective use of adaptive combination of visual features to retrieve image semantics from a hierarchical image database.;Shreelekha Pandey, Pritee Khanna, Haruo Yokota;2015;J. Vis. Commun. Image Represent.;Journal Articles;https://dblp.org/rec/journals/jvcir/PandeyKY15;https://doi.org/10.1016/j.jvcir.2015.03.010;136-152;30;;;;10.1016/J.JVCIR.2015.03.010
journals/kais/MengZTB17;2-s2.0-84982085675;Adaptive query relaxation and top-k result ranking over autonomous web databases.;Xiangfu Meng, Xiaoyan Zhang , Yanhuan Tang, Chongchun Bi;2017;Knowl. Inf. Syst.;Journal Articles;https://dblp.org/rec/journals/kais/MengZTB17;https://doi.org/10.1007/s10115-016-0982-4;395-433;51;2;;;10.1007/S10115-016-0982-4
journals/kbs/Al-MuhammedL22;2-s2.0-85122197563;Ontology-aware dynamically adaptable free-form natural language agent interface for querying databases.;Muhammed Jassem Al-Muhammed, Deryle W. Lonsdale;2022;Knowl. Based Syst.;Journal Articles;https://dblp.org/rec/journals/kbs/Al-MuhammedL22;https://doi.org/10.1016/j.knosys.2021.108012;108012;239;;;;10.1016/J.KNOSYS.2021.108012
journals/kbs/GeOCWZ21;2-s2.0-85111223689;Knowledge transfer-based distributed differential evolution for dynamic database fragmentation.;Yong-Feng Ge, Maria E. Orlowska, Jinli Cao, Hua Wang , Yanchun Zhang;2021;Knowl. Based Syst.;Journal Articles;https://dblp.org/rec/journals/kbs/GeOCWZ21;https://doi.org/10.1016/j.knosys.2021.107325;107325;229;;;;10.1016/J.KNOSYS.2021.107325
journals/lalc/Berens14;2-s2.0-84906858216;"Judy Malloy&apos;s seat at the (database) table: A feminist reception history of early hypertext literature.";Kathi Inman Berens;2014;Lit. Linguistic Comput.;Journal Articles;https://dblp.org/rec/journals/lalc/Berens14;https://doi.org/10.1093/llc/fqu037;340-348;29;3;;;10.1093/LLC/FQU037
journals/mis/ZhangLLP21;2-s2.0-85112062805;Subspace Learning and Joint Distribution Adaptation for Unsupervised Cross-Database Microexpression Recognition.;Yanliang Zhang, Ying Liu, Geng Li, Hongxing Peng;2021;Mob. Inf. Syst.;Journal Articles;https://dblp.org/rec/journals/mis/ZhangLLP21;https://doi.org/10.1155/2021/5572096;5572096:1-5572096:8;2021;;;;10.1155/2021/5572096
journals/mlc/Javidi21;2-s2.0-85089399998;Feature selection schema based on game theory and biology migration algorithm for regression problems.;Mohammad Masoud Javidi;2021;Int. J. Mach. Learn. Cybern.;Journal Articles;https://dblp.org/rec/journals/mlc/Javidi21;https://doi.org/10.1007/s13042-020-01174-8;303-342;12;2;;;10.1007/S13042-020-01174-8
journals/mms/LiZXWBKZ22;2-s2.0-85124762927;Unsupervised cross-database micro-expression recognition based on distribution adaptation.;Bing Li, Ying Zhou, Ruixue Xiao, Jianchao Wang, Xianye Ben, Kidiyo Kpalma, Hongchao Zhou;2022;Multim. Syst.;Journal Articles;https://dblp.org/rec/journals/mms/LiZXWBKZ22;https://doi.org/10.1007/s00530-022-00896-9;1099-1116;28;3;;;10.1007/S00530-022-00896-9
journals/mta/Jin23;2-s2.0-85131900971;Cross-database facial expression recognition based on hybrid improved unsupervised domain adaptation.;Cong Jin;2023;Multim. Tools Appl.;Journal Articles;https://dblp.org/rec/journals/mta/Jin23;https://doi.org/10.1007/s11042-022-13311-2;1105-1129;82;1;;;10.1007/S11042-022-13311-2
journals/mta/NtalianisTDM14;2-s2.0-84897382877;Automatic annotation of image databases based on implicit crowdsourcing, visual concept modeling and evolution.;Klimis S. Ntalianis, Nicolas Tsapatsoulis, Anastasios D. Doulamis, Nikolaos F. Matsatsinis;2014;Multim. Tools Appl.;Journal Articles;https://dblp.org/rec/journals/mta/NtalianisTDM14;https://doi.org/10.1007/s11042-012-0995-2;397-421;69;2;;;10.1007/S11042-012-0995-2
journals/mva/ShimadaNNT14;2-s2.0-84902117463;Case-based background modeling: associative background database towards low-cost and high-performance change detection.;Atsushi Shimada , Yosuke Nonaka, Hajime Nagahara, Rin-Ichiro Taniguchi;2014;Mach. Vis. Appl.;Journal Articles;https://dblp.org/rec/journals/mva/ShimadaNNT14;https://doi.org/10.1007/s00138-013-0563-4;1121-1131;25;5;;;10.1007/S00138-013-0563-4
journals/ni/LesjakPLS16;2-s2.0-84969832977;Validation of White-Matter Lesion Change Detection Methods on a Novel Publicly Available MRI Image Database.;Ziga Lesjak, Franjo Pernus, Bostjan Likar, Ziga Spiclin;2016;Neuroinformatics;Journal Articles;https://dblp.org/rec/journals/ni/LesjakPLS16;https://doi.org/10.1007/s12021-016-9301-1;403-420;14;4;;;10.1007/S12021-016-9301-1
journals/pcs/KurakoO23;2-s2.0-85173525505;Database Migration from ORACLE to PostgreSQL.;E. A. Kurako, V. L. Orlov;2023;Program. Comput. Softw.;Journal Articles;https://dblp.org/rec/journals/pcs/KurakoO23;https://doi.org/10.1134/S0361768823050055;455-463;49;5;;;10.1134/S0361768823050055
journals/pcs/ShilovSB16;2-s2.0-84979295803;Program schemata technique for propositional program logics: A 30-year history.;Nikolay V. Shilov , Svetlana O. Shilova, A. Yu. Bernshtein;2016;Program. Comput. Softw.;Journal Articles;https://dblp.org/rec/journals/pcs/ShilovSB16;https://doi.org/10.1134/S036176881604006X;239-256;42;4;;;10.1134/S036176881604006X
journals/peerj-cs/MacDonald16;2-s2.0-85030120298;PhilDB: the time series database with built-in change logging.;Andrew MacDonald;2016;PeerJ Comput. Sci.;Journal Articles;https://dblp.org/rec/journals/peerj-cs/MacDonald16;https://doi.org/10.7717/peerj-cs.52;e52;2;;;;10.7717/PEERJ-CS.52
journals/prl/DashSSDC16;2-s2.0-84975469264;Design of self-adaptive and equilibrium differential evolution optimized radial basis function neural network classifier for imputed database.;Ch. Sanjeev Kumar Dash, Amitav Saran, Pulak Sahoo, Satchidananda Dehuri, Sung-Bae Cho;2016;Pattern Recognit. Lett.;Journal Articles;https://dblp.org/rec/journals/prl/DashSSDC16;https://doi.org/10.1016/j.patrec.2016.05.002;76-83;80;;;;10.1016/J.PATREC.2016.05.002
journals/programming/EdwardsPSL24;2-s2.0-85212498950;Schema Evolution in Interactive Programming Systems.;Jonathan Edwards, Tomas Petricek , Tijs van der Storm, Geoffrey Litt;2024;Art Sci. Eng. Program.;Journal Articles;https://dblp.org/rec/journals/programming/EdwardsPSL24;https://doi.org/10.22152/programming-journal.org/2025/9/2;;9;1;;;10.22152/PROGRAMMING-JOURNAL.ORG/2025/9/2
journals/pvldb/AntonopoulosCDJKKKOPRST25;2-s2.0-105016541198;MD-MVCC: Multi-version Concurrency Control for Schema Changes in Azure SQL Database.;Panagiotis Antonopoulos, Mansi Chauhan, Shailender Dabas, Rajat Jain, Darshan Kattera, Wonseok Kim, Hanuma Kodavalla, Nikolas Ogg, Prashanth Purnananda, Rahul Ranjan, Alex Swanson, Divyesh Tikmani;2025;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/AntonopoulosCDJKKKOPRST25;https://www.vldb.org/pvldb/vol18/p4791-antonopoulos.pdf;4791-4803;18;12;;;
journals/pvldb/ChaHWZAY23;2-s2.0-85152954511;Blink-hash: An Adaptive Hybrid Index for In-Memory Time-Series Databases.;Hokeun Cha, Xiangpeng Hao, Tianzheng Wang , Huanchen Zhang, Aditya Akella, Xiangyao Yu;2023;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/ChaHWZAY23;https://www.vldb.org/pvldb/vol16/p1235-cha.pdf;1235-1248;16;6;;;10.14778/3583140.3583143
journals/pvldb/DasNAA11;2-s2.0-84859414671;Albatross: Lightweight Elasticity in Shared Storage Databases for the Cloud using Live Data Migration.;Sudipto Das, Shoji Nishimura, Divyakant Agrawal, Amr El Abbadi;2011;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/DasNAA11;http://www.vldb.org/pvldb/vol4/p494-das.pdf;494-505;4;8;;;10.14778/2002974.2002977
journals/pvldb/HalimIKY12;2-s2.0-84863762611;Stochastic Database Cracking: Towards Robust Adaptive Indexing in Main-Memory Column-Stores.;Felix Halim, Stratos Idreos, Panagiotis Karras, Roland H. C. Yap;2012;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/HalimIKY12;http://vldb.org/pvldb/vol5/p502_felixhalim_vldb2012.pdf;502-513;5;6;;;10.14778/2168651.2168652
journals/pvldb/Hu0Z22;2-s2.0-85143426554;Online Schema Evolution is (almost) Free for Snapshot Databases.;Tianxun Hu, Tianzheng Wang , Qingqing Zhou;2022;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/Hu0Z22;https://www.vldb.org/pvldb/vol16/p140-hu.pdf;140-153;16;2;;;10.14778/3565816.3565818
journals/pvldb/JungHFR11;2-s2.0-84863731252;Serializable Snapshot Isolation for Replicated Databases in High-Update Scenarios.;Hyungsoo Jung , Hyuck Han, Alan D. Fekete, Uwe Röhm;2011;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/JungHFR11;http://www.vldb.org/pvldb/vol4/p783-jung.pdf;783-794;4;11;;;
journals/pvldb/KhanMA24;2-s2.0-85217077329;Dynamic Graph Databases with Out-of-order Updates.;Muhammad Ghufran Khan, Ioana Manolescu, Angelos-Christos G. Anadiotis;2024;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/KhanMA24;https://www.vldb.org/pvldb/vol17/p4799-khan.pdf;4799-4812;17;13;;;
journals/pvldb/KruegerKGSSCPDZ11;2-s2.0-84862705227;Fast Updates on Read-Optimized Databases Using Multi-Core CPUs.;Jens Krüger , Changkyu Kim, Martin Grund, Nadathur Satish, David Schwalb, Jatin Chhugani, Hasso Plattner, Pradeep Dubey, Alexander Zeier;2011;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/KruegerKGSSCPDZ11;http://www.vldb.org/pvldb/vol5/p061_jenskrueger_vldb2012.pdf;61-72;5;1;;;10.14778/2047485.2047491
journals/pvldb/LinPLTEW19;2-s2.0-85082664645;MgCrab: Transaction Crabbing for Live Migration in Deterministic Database Systems.;Yu-Shan Lin, Shao-Kan Pi, Meng-Kai Liao, Ching Tsai, Aaron J. Elmore, Shan-Hung Wu;2019;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/LinPLTEW19;http://www.vldb.org/pvldb/vol12/p597-lin.pdf;597-610;12;5;;;10.14778/3303753.3303764
journals/pvldb/MaiyyaZAA18;2-s2.0-85058883771;Database and Distributed Computing Fundamentals for Scalable, Fault-tolerant, and Consistent Maintenance of Blockchains.;Sujaya Maiyya, Victor Zakhary, Divy Agrawal, Amr El Abbadi;2018;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/MaiyyaZAA18;http://www.vldb.org/pvldb/vol11/p2098-maiyya.pdf;2098-2101;11;12;;;10.14778/3229863.3229877
journals/pvldb/RaeRSSV13;2-s2.0-84891043875;Online, Asynchronous Schema Change in F1.;Ian Rae, Eric Rollins, Jeff Shute, Sukhdeep S. Sodhi, Radek Vingralek;2013;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/RaeRSSV13;http://www.vldb.org/pvldb/vol6/p1045-rae.pdf;1045-1056;6;11;;;10.14778/2536222.2536230
journals/pvldb/SerafiniTEPAS16;2-s2.0-85020426057;Clay: Fine-Grained Adaptive Partitioning for General Database Schemas.;Marco Serafini, Rebecca Taft, Aaron J. Elmore, Andrew Pavlo, Ashraf Aboulnaga, Michael Stonebraker;2016;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/SerafiniTEPAS16;http://www.vldb.org/pvldb/vol10/p445-serafini.pdf;445-456;10;4;;;10.14778/3025111.3025125
journals/pvldb/ZhangQSTGSL25;2-s2.0-105021397911;EVOSCHEMA: TOWARDS TEXT-TO-SQL ROBUSTNESS AGAINST SCHEMA EVOLUTION.;Tianshu Zhang , Kun Qian , Siddhartha Sahai, Yuan Tian, Shaddy Garg, Huan Sun , Yunyao Li;2025;Proc. VLDB Endow.;Journal Articles;https://dblp.org/rec/journals/pvldb/ZhangQSTGSL25;https://www.vldb.org/pvldb/vol18/p3655-zhang.pdf;3655-3668;18;10;;;
journals/qip/SufianiB13;2-s2.0-84879841725;Quantum search in structured database using local adiabatic evolution and spectral methods.;Rahime Sufiani, N. Bahari;2013;Quantum Inf. Process.;Journal Articles;https://dblp.org/rec/journals/qip/SufianiB13;https://doi.org/10.1007/s11128-013-0563-3;2813-2831;12;8;;;10.1007/S11128-013-0563-3
journals/queue/GuhaBM15;2-s2.0-85072726239;Schema.org: Evolution of Structured Data on the Web.;Ramanathan V. Guha, Dan Brickley, Steve Macbeth;2015;ACM Queue;Journal Articles;https://dblp.org/rec/journals/queue/GuhaBM15;https://doi.org/10.1145/2857274.2857276;10;13;9;;;10.1145/2857274.2857276
journals/ral/KawaharazukaMTO22;2-s2.0-85124215320;Adaptive Body Schema Learning System Considering Additional Muscles for Musculoskeletal Humanoids.;Kento Kawaharazuka, Akihiro Miki, Yasunori Toshimitsu, Kei Okada, Masayuki Inaba;2022;IEEE Robotics Autom. Lett.;Journal Articles;https://dblp.org/rec/journals/ral/KawaharazukaMTO22;https://doi.org/10.1109/LRA.2022.3147457;3459-3466;7;2;;;10.1109/LRA.2022.3147457
journals/ras/ForteGMU12;2-s2.0-84865687427;On-line motion synthesis and adaptation using a trajectory database.;Denis Forte, Andrej Gams, Jun Morimoto, Ales Ude;2012;Robotics Auton. Syst.;Journal Articles;https://dblp.org/rec/journals/ras/ForteGMU12;https://doi.org/10.1016/j.robot.2012.05.004;1327-1339;60;10;;;10.1016/J.ROBOT.2012.05.004
journals/scheduling/PanwalkarK19;2-s2.0-85058813902;The evolution of schematic representations of flow shop scheduling problems.;S. S. Panwalkar, Christos Koulamas;2019;J. Sched.;Journal Articles;https://dblp.org/rec/journals/scheduling/PanwalkarK19;https://doi.org/10.1007/s10951-018-0594-9;379-391;22;4;;;10.1007/S10951-018-0594-9
journals/scp/CleveGMMW15;2-s2.0-84910118991;Understanding database schema evolution: A case study.;Anthony Cleve, Maxime Gobert , Loup Meurice, Jerome Maes, Jens H. Weber;2015;Sci. Comput. Program.;Journal Articles;https://dblp.org/rec/journals/scp/CleveGMMW15;https://doi.org/10.1016/j.scico.2013.11.025;113-121;97;;;;10.1016/J.SCICO.2013.11.025
journals/scp/UrmaM15;2-s2.0-84910136661;Source-code queries with graph databases - with application to programming language usage and evolution.;Raoul-Gabriel Urma, Alan Mycroft;2015;Sci. Comput. Program.;Journal Articles;https://dblp.org/rec/journals/scp/UrmaM15;https://doi.org/10.1016/j.scico.2013.11.010;127-134;97;;;;10.1016/J.SCICO.2013.11.010
journals/sensors/BiW0QCX18;2-s2.0-85052097596;An Adaptive Weighted KNN Positioning Method Based on Omnidirectional Fingerprint Database and Twice Affinity Propagation Clustering.;Jingxue Bi, Yunjia Wang , Xin Li , Hongxia Qi, Hongji Cao, Shenglei Xu;2018;Sensors;Journal Articles;https://dblp.org/rec/journals/sensors/BiW0QCX18;https://doi.org/10.3390/s18082502;2502;18;8;;;10.3390/S18082502
journals/sensors/MaJLRLTG22;2-s2.0-85143759623;Machine Learning Models for Slope Stability Classification of Circular Mode Failure: An Updated Database and Automated Machine Learning (AutoML) Approach.;Junwei Ma, Sheng Jiang, Zhiyang Liu, Zhiyuan Ren, Dongze Lei, Chunhai Tan, Haixiang Guo;2022;Sensors;Journal Articles;https://dblp.org/rec/journals/sensors/MaJLRLTG22;https://doi.org/10.3390/s22239166;9166;22;23;;;10.3390/S22239166
journals/sensors/NohCHP21;2-s2.0-85099354389;Finger-Vein Recognition Using Heterogeneous Databases by Domain Adaption Based on a Cycle-Consistent Adversarial Network.;Kyoung Jun Noh, Jiho Choi, Jin Seong Hong, Kang Ryoung Park;2021;Sensors;Journal Articles;https://dblp.org/rec/journals/sensors/NohCHP21;https://doi.org/10.3390/s21020524;524;21;2;;;10.3390/S21020524
journals/sensors/QianS20;2-s2.0-85079870755;Research and Application of Underground WLAN Adaptive Radio Fingerprint Database.;Jiansheng Qian, Mingzhi Song;2020;Sensors;Journal Articles;https://dblp.org/rec/journals/sensors/QianS20;https://doi.org/10.3390/s20041182;1182;20;4;;;10.3390/S20041182
journals/sensors/TangCCLHKKHC15;2-s2.0-84928670859;Fast Fingerprint Database Maintenance for Indoor Positioning Based on UGV SLAM.;Jian Tang , Yuwei Chen , Liang Chen , Jingbin Liu, Juha Hyyppä, Antero Kukko, Harri Kaartinen, Hannu Hyyppä, Ruizhi Chen;2015;Sensors;Journal Articles;https://dblp.org/rec/journals/sensors/TangCCLHKKHC15;https://doi.org/10.3390/s150305311;5311-5330;15;3;;;10.3390/S150305311
journals/sigmod/Appuswamy22;2-s2.0-85135499296;Towards Passive, Migration-Free, Standardized, Long-Term Database Archival.;Raja Appuswamy;2022;SIGMOD Rec.;Journal Articles;https://dblp.org/rec/journals/sigmod/Appuswamy22;https://doi.org/10.1145/3552490.3552506;61-62;51;2;;;10.1145/3552490.3552506
journals/simpra/MiorelliAR18;2-s2.0-85032362303;An efficient adaptive database sampling strategy with applications to eddy current signals.;Roberto Miorelli, Xavier Artusi, Christophe Reboud;2018;Simul. Model. Pract. Theory;Journal Articles;https://dblp.org/rec/journals/simpra/MiorelliAR18;https://doi.org/10.1016/j.simpat.2017.10.003;75-88;80;;;;10.1016/J.SIMPAT.2017.10.003
journals/sj/NakamuraMKYH16;2-s2.0-84919459137;Research on Updating of Body Schema Using AR Limb and Measurement of the Updated Value.;Sousuke Nakamura, Noriki Mochizuki, Tomoki Konno, Junya Yoda, Hideki Hashimoto;2016;IEEE Syst. J.;Journal Articles;https://dblp.org/rec/journals/sj/NakamuraMKYH16;https://doi.org/10.1109/JSYST.2014.2373394;903-911;10;3;;;10.1109/JSYST.2014.2373394
journals/smr/MiranskyyAGB18;2-s2.0-85034047583;Database engines: Evolution of greenness.;Andriy V. Miranskyy, Zainab Al-zanbouri, David Godwin, Ayse Basar Bener;2018;J. Softw. Evol. Process.;Journal Articles;https://dblp.org/rec/journals/smr/MiranskyyAGB18;https://doi.org/10.1002/smr.1915;;30;4;;;10.1002/SMR.1915
journals/sncs/AkazawaMS22;2-s2.0-85129703354;An Algorithm for Transforming Property Path Query Based on Shape Expression Schema Update.;Goki Akazawa, Naoto Matsubara, Nobutaka Suzuki;2022;SN Comput. Sci.;Journal Articles;https://dblp.org/rec/journals/sncs/AkazawaMS22;https://doi.org/10.1007/s42979-022-01086-0;196;3;3;;;10.1007/S42979-022-01086-0
journals/soco/BozorgiYGA23;2-s2.0-85167355896;A hyper-heuristic approach based on adaptive selection operator and behavioral schema for global optimization.;Seyed Mostafa Bozorgi, Samaneh Yazdani, Mehdi Golsorkhtabaramiri, Sahar Adabi;2023;Soft Comput.;Journal Articles;https://dblp.org/rec/journals/soco/BozorgiYGA23;https://doi.org/10.1007/s00500-023-09018-7;16759-16808;27;22;;;10.1007/S00500-023-09018-7
journals/soco/RoddK15;2-s2.0-84930574085;Adaptive self-tuning techniques for performance tuning of database systems: a fuzzy-based approach with tuning moderation.;Sunil F. Rodd, Umakant P. Kulkarni;2015;Soft Comput.;Journal Articles;https://dblp.org/rec/journals/soco/RoddK15;https://doi.org/10.1007/s00500-014-1389-3;2039-2045;19;7;;;10.1007/S00500-014-1389-3
